views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
9250,1,494,6/4/2017,10/11/2018,9303,0,EN,1
204,1,2083,1/23/2013,10/7/2018,9304,0,DE,0
12338,0,2966,8/3/2010,9/16/2018,9305,0,EN,0
3226,0,2596,8/31/2011,10/9/2018,9306,0,EN,0
536,1,998,1/13/2016,10/7/2018,9307,0,EN,0
5471,1,809,7/25/2016,10/12/2018,9308,0,DE,1
22207,1,1660,3/27/2014,10/12/2018,9309,0,EN,1
56,0,449,6/20/2017,9/12/2018,9310,0,EN,0
10270,0,2689,6/1/2011,10/11/2018,9311,0,EN,1
4228,1,1328,2/16/2015,10/6/2018,9312,0,FR,1
8424,0,1677,3/10/2014,10/12/2018,9313,0,EN,1
414,1,743,5/30/2016,6/12/2018,9314,1,EN,0
19429,0,963,2/22/2016,10/12/2018,9315,0,JA,1
1834,0,2119,12/23/2012,10/12/2018,9316,0,EN,0
621745,0,1993,4/28/2013,10/12/2018,9317,0,RU,0
13461,0,1663,3/21/2014,10/9/2018,9318,0,EN,0
1247,0,2614,7/17/2011,9/12/2018,9319,0,DE,0
32124,0,1033,12/14/2015,10/12/2018,9320,0,EN,1
712,0,1251,4/8/2015,9/10/2018,9321,0,EN,1
1274,1,658,12/19/2016,10/8/2018,9322,0,ZH,0
223630,1,2271,7/23/2012,10/11/2018,9323,0,EN,1
5600,1,1154,8/15/2015,10/12/2018,9324,0,EN,1
1260,0,2125,12/16/2012,10/11/2018,9325,0,EN,1
8671,1,1685,3/2/2014,10/12/2018,9326,0,EN,0
432,0,1647,3/30/2014,10/2/2018,9327,0,EN,0
3826,1,1488,9/15/2014,10/12/2018,9328,0,EN,1
1502,1,1190,7/7/2015,10/9/2018,9329,0,EN,0
3229,0,1852,9/15/2013,10/11/2018,9330,0,EN,0
7379,1,1921,7/8/2013,10/11/2018,9331,0,EN,1
515,0,203,3/23/2018,10/12/2018,9332,0,EN,0
7648,1,1288,3/29/2015,10/7/2018,9333,0,EN,1
3127828,1,1346,2/4/2015,10/12/2018,9334,0,EN,0
3781,0,2166,11/1/2012,10/7/2018,9335,0,EN,1
12893,1,1993,4/28/2013,10/12/2018,9336,0,DE,1
9113,1,737,10/2/2016,10/9/2018,9337,0,FR,1
969,0,1664,3/15/2014,10/4/2018,9338,0,EN,0
676,1,1945,6/7/2013,10/4/2018,9339,0,EN,0
2058,0,587,2/27/2017,10/7/2018,9340,0,FR,1
38715,1,2613,8/15/2011,10/10/2018,9341,0,ZH,1
160579,1,2162,11/10/2012,10/12/2018,9342,0,EN,0
4730,1,1886,8/13/2013,10/12/2018,9343,0,EN,1
3599,1,1376,1/4/2015,10/11/2018,9344,0,EN,1
9254,0,579,3/12/2017,10/12/2018,9345,0,DA,1
13623,0,2188,10/15/2012,10/12/2018,9346,0,EN,0
151,1,916,4/6/2016,10/9/2018,9347,0,EN,0
997,0,1549,7/16/2014,10/12/2018,9348,0,PL,0
5320,1,2618,8/10/2011,10/10/2018,9349,0,EN,0
8232,0,1825,10/13/2013,10/12/2018,9350,0,EN,1
7693,0,1878,8/1/2013,9/22/2018,9351,0,ES,0
102092,1,1369,1/12/2015,10/12/2018,9352,0,EN,1
11887,0,667,12/14/2016,10/12/2018,9353,0,EN,1
127625,1,2552,8/7/2011,8/2/2018,9354,0,CS,0
4126,0,2382,2/27/2012,9/5/2018,9355,0,EN,0
1935,0,436,8/2/2017,10/12/2018,9356,0,EN,1
254,0,1348,1/18/2015,9/27/2018,9357,0,EN,0
1504,1,677,11/30/2016,10/8/2018,9358,0,EN,0
2567,1,1675,3/12/2014,10/12/2018,9359,0,EN,0
2048869,0,2114,12/28/2012,10/12/2018,9360,0,FR,0
737,0,1412,11/28/2014,10/10/2018,9361,0,EN,0
3215,1,686,11/25/2016,10/12/2018,9362,0,EN,1
15321,1,1292,3/29/2015,10/11/2018,9363,0,EN,1
784,0,1492,9/8/2014,10/9/2018,9364,0,PT,0
6627,1,1519,8/12/2014,10/9/2018,9365,0,ZH,0
204,0,1551,2/20/2014,5/21/2018,9366,1,ES,0
36917,0,2294,6/26/2012,10/7/2018,9367,0,ES,0
4186,0,1982,4/27/2013,9/30/2018,9368,0,EN,0
2626,1,2453,1/24/2012,10/12/2018,9369,0,EN,1
1114,0,2277,7/16/2012,10/10/2018,9370,0,EN,1
15111,0,1765,12/7/2013,10/7/2018,9371,0,EN,1
7409,0,1375,11/19/2014,8/25/2018,9372,0,EN,1
25352,1,2512,11/12/2011,9/28/2018,9373,0,ZH,0
53970,1,1463,10/9/2014,10/11/2018,9374,0,EN,1
1107,1,933,12/6/2015,6/26/2018,9375,1,RU,0
161021,0,2051,3/1/2013,10/12/2018,9376,0,EN,0
548986,0,1072,11/5/2015,10/12/2018,9377,0,ES,0
2651,1,753,9/16/2016,10/9/2018,9378,0,EN,1
5599,0,1291,3/31/2015,10/12/2018,9379,0,FI,0
929599,0,1355,1/26/2015,10/12/2018,9380,0,EN,0
3697,1,1693,2/22/2014,10/12/2018,9381,0,EN,1
497,0,777,8/26/2016,10/12/2018,9382,0,EN,0
3374,0,781,8/20/2016,10/10/2018,9383,0,ES,1
1575,1,1497,8/11/2014,9/16/2018,9384,0,EN,0
1488,0,1410,11/12/2014,9/22/2018,9385,0,ES,0
29006,1,1151,8/18/2015,10/12/2018,9386,0,ES,1
4204,0,1985,4/14/2013,9/20/2018,9387,0,EN,1
4680,0,1468,10/5/2014,10/12/2018,9388,0,EN,1
90416,0,1310,3/12/2015,10/12/2018,9389,0,RU,0
480,1,1950,6/8/2013,10/10/2018,9390,0,PT,0
36358,0,1635,4/21/2014,10/12/2018,9391,0,EN,0
427,0,1182,7/6/2015,9/30/2018,9392,0,EN,0
9695,0,696,11/3/2016,9/30/2018,9393,0,KO,1
68551,1,1015,1/1/2016,10/12/2018,9394,0,EN,1
11009,1,530,4/30/2017,10/12/2018,9395,0,EN,1
56851,0,3362,7/26/2009,10/9/2018,9396,0,FR,1
1174,1,1629,4/27/2014,10/12/2018,9397,0,EN,1
12570,1,1439,11/3/2014,10/12/2018,9398,0,EN,1
954,0,1683,1/19/2014,8/29/2018,9399,0,EN,0
1130,1,2007,4/1/2013,9/29/2018,9400,0,EN,0
7792,1,752,9/19/2016,10/11/2018,9401,0,EN,1
1827,1,2521,11/8/2011,10/3/2018,9402,0,EN,0
2237,0,790,7/30/2016,9/28/2018,9403,0,RU,0
3973,0,1070,11/7/2015,10/12/2018,9404,0,PL,1
6479,1,1391,12/18/2014,10/9/2018,9405,0,FR,0
3308,1,1297,10/13/2014,5/2/2018,9406,1,EN,0
309,0,1507,7/16/2014,8/31/2018,9407,0,EN,0
29396,1,3614,11/18/2008,10/11/2018,9408,0,EN,0
6814,1,1859,6/25/2013,7/28/2018,9409,0,EN,0
26505,0,1222,6/8/2015,10/12/2018,9410,0,EN,1
1597,0,1296,3/25/2015,10/11/2018,9411,0,EN,1
207861,1,1343,2/7/2015,10/12/2018,9412,0,EN,0
402586,0,1288,4/3/2015,10/12/2018,9413,0,EN,0
157,0,642,12/20/2016,9/23/2018,9414,0,EN,0
1861,1,2441,2/3/2012,10/10/2018,9415,0,EN,1
74464,1,1268,4/23/2015,10/12/2018,9416,0,EN,1
812,0,2079,1/31/2013,10/11/2018,9417,0,EN,0
3973,0,2572,9/24/2011,10/9/2018,9418,0,EN,1
22876,1,1288,4/2/2015,10/11/2018,9419,0,EN,1
3244,1,1630,4/26/2014,10/12/2018,9420,0,EN,1
664,1,1620,4/25/2014,10/1/2018,9421,0,EN,0
847,0,306,12/9/2017,10/11/2018,9422,0,EN,0
1104815,0,1777,11/30/2013,10/12/2018,9423,0,ZH,0
135,0,2216,8/25/2012,9/19/2018,9424,0,EN,0
465684,0,2385,3/25/2012,10/5/2018,9425,0,EN,0
773,1,1290,3/16/2015,9/26/2018,9426,0,EN,0
1747,1,1316,3/6/2015,10/12/2018,9427,0,EN,1
25004,1,1697,2/18/2014,10/12/2018,9428,0,ES,1
25221,0,2560,10/9/2011,10/12/2018,9429,0,EN,1
869,0,2543,10/24/2011,10/10/2018,9430,0,EN,0
11940,1,1665,3/20/2014,10/10/2018,9431,0,EN,0
14338,1,2109,12/31/2012,10/10/2018,9432,0,EN,0
95891,0,1587,6/8/2014,10/12/2018,9433,0,EN,1
575,0,767,8/29/2016,10/5/2018,9434,0,EN,0
2678,0,530,4/30/2017,10/12/2018,9435,0,ES,0
107,0,734,7/21/2016,7/25/2018,9436,0,EN,0
234,0,1006,1/5/2016,10/7/2018,9437,0,EN,0
1008,1,1290,3/16/2015,9/26/2018,9438,0,EN,0
2576,0,1931,6/29/2013,10/12/2018,9439,0,EN,0
383,0,786,8/16/2016,10/11/2018,9440,0,EN,0
10048,1,1289,4/2/2015,10/12/2018,9441,0,EN,1
5289,1,1252,4/26/2015,9/29/2018,9442,0,EN,1
23528,1,654,12/27/2016,10/12/2018,9443,0,EN,1
3173,1,964,2/16/2016,10/7/2018,9444,0,EN,1
3657,1,1499,9/4/2014,10/12/2018,9445,0,EN,1
3419,0,2241,8/23/2012,10/12/2018,9446,0,EN,1
6915,0,1759,12/16/2013,10/10/2018,9447,0,IT,1
145,0,1830,9/12/2013,9/16/2018,9448,0,EN,0
2082,1,1576,6/19/2014,10/12/2018,9449,0,EN,0
15670,0,2008,4/12/2013,10/11/2018,9450,0,RU,0
70,0,635,1/11/2017,10/8/2018,9451,0,EN,0
6264,0,1814,10/22/2013,10/10/2018,9452,0,EN,0
4571,1,2025,3/21/2013,10/6/2018,9453,0,FI,0
514,1,925,3/16/2016,9/27/2018,9454,0,EN,0
4653827,0,1315,3/7/2015,10/12/2018,9455,0,EN,0
733,0,1036,11/20/2015,9/21/2018,9456,0,EN,0
2550221,1,1485,9/18/2014,10/12/2018,9457,0,DE,0
4144,0,2070,2/10/2013,10/12/2018,9458,0,EN,1
1622,1,1910,7/18/2013,10/10/2018,9459,0,EN,1
5591,1,1271,4/18/2015,10/10/2018,9460,0,EN,1
350,1,4030,9/11/2007,9/23/2018,9461,0,EN,0
5114,1,412,8/24/2017,10/10/2018,9462,0,EN,1
2558,1,2256,8/6/2012,10/10/2018,9463,0,EN,1
184912,1,2252,8/12/2012,10/12/2018,9464,0,ZH,1
9884,1,3246,11/22/2009,10/12/2018,9465,0,EN,1
1077,1,217,3/8/2018,10/11/2018,9466,0,EN,0
1629,0,1331,2/16/2015,10/9/2018,9467,0,EN,1
1045,0,2026,3/14/2013,9/30/2018,9468,0,EN,0
2469,1,1636,4/7/2014,9/29/2018,9469,0,RU,0
2223,0,1403,12/7/2014,10/10/2018,9470,0,EN,1
550,0,1875,8/22/2013,10/10/2018,9471,0,EN,0
28693,1,1920,7/9/2013,10/11/2018,9472,0,EN,1
2377,0,1466,10/5/2014,10/10/2018,9473,0,ES,0
24545,0,2061,2/19/2013,10/12/2018,9474,0,FR,1
9140,0,2137,12/5/2012,10/12/2018,9475,0,FR,0
95770,1,1834,10/4/2013,10/12/2018,9476,0,EN,1
2202679,0,2585,9/14/2011,10/12/2018,9477,0,EN,0
4147,0,1449,10/24/2014,10/12/2018,9478,0,EN,1
375,1,1936,4/21/2013,8/9/2018,9479,0,EN,0
6840,0,1200,6/24/2015,10/6/2018,9480,0,EN,1
496,0,942,3/14/2016,10/12/2018,9481,0,EN,0
14798,1,1175,7/22/2015,10/9/2018,9482,0,ES,1
19587,0,1952,6/5/2013,10/9/2018,9483,0,EN,0
4030,1,2798,2/12/2011,10/11/2018,9484,0,EN,1
147220,0,1408,12/4/2014,10/12/2018,9485,0,EN,1
778,1,685,11/20/2016,10/6/2018,9486,0,EN,0
155,0,783,8/10/2016,10/2/2018,9487,0,EN,0
35206,0,1713,2/2/2014,10/12/2018,9488,0,EN,1
14137,1,1661,3/26/2014,10/12/2018,9489,0,EN,1
12436,1,483,6/16/2017,10/12/2018,9490,0,JA,0
55040,0,2446,1/29/2012,10/10/2018,9491,0,FR,1
72897,1,1146,8/22/2015,10/11/2018,9492,0,PL,0
179882,0,1350,1/31/2015,10/12/2018,9493,0,FR,0
2220,1,1815,10/21/2013,10/10/2018,9494,0,EN,1
594079,1,1689,2/26/2014,10/12/2018,9495,0,EN,0
28757,1,1827,10/11/2013,10/12/2018,9496,0,FI,1
16833,1,626,1/24/2017,10/12/2018,9497,0,EN,1
2247,0,2027,3/12/2013,9/29/2018,9498,0,EN,0
8051,1,1767,12/10/2013,10/12/2018,9499,0,EN,1
33137,0,705,11/6/2016,10/12/2018,9500,0,JA,1
3962,1,1581,5/31/2014,9/28/2018,9501,0,DE,0
263635,0,2588,9/11/2011,10/12/2018,9502,0,EN,0
6723,1,1590,5/11/2014,9/17/2018,9503,0,EN,1
2582,1,1718,1/27/2014,10/11/2018,9504,0,EN,1
51,0,3354,10/17/2008,12/23/2017,9505,1,EN,0
157209,0,2013,4/8/2013,10/12/2018,9506,0,EN,1
2773,0,871,5/19/2016,10/7/2018,9507,0,EN,1
4648,1,771,9/1/2016,10/12/2018,9508,0,EN,1
2917,0,1006,1/9/2016,10/11/2018,9509,0,EN,0
1534,0,2240,8/24/2012,10/12/2018,9510,0,EN,0
10690,0,2038,3/6/2013,10/4/2018,9511,0,PT,1
36755,1,712,10/30/2016,10/12/2018,9512,0,DE,1
7670216,1,1983,5/8/2013,10/12/2018,9513,0,DE,0
5433,0,2048,2/23/2013,10/3/2018,9514,0,EN,0
22812,0,2066,2/14/2013,10/12/2018,9515,0,DE,1
8621,0,1124,9/11/2015,10/9/2018,9516,0,EN,0
7316,0,2428,2/17/2012,10/11/2018,9517,0,FR,0
3119,0,1936,6/20/2013,10/8/2018,9518,0,JA,0
308,0,1133,9/5/2015,10/12/2018,9519,0,EN,0
4308,1,1119,9/19/2015,10/12/2018,9520,0,EN,1
17286,1,979,2/6/2016,10/12/2018,9521,0,EN,1
467,1,1393,11/30/2014,9/23/2018,9522,0,EN,0
3839,1,2678,6/3/2011,10/2/2018,9523,0,EN,1
5484,0,1731,1/15/2014,10/12/2018,9524,0,EN,1
10348,0,1440,11/2/2014,10/12/2018,9525,0,EN,1
859,1,2176,10/26/2012,10/11/2018,9526,0,EN,0
298287,0,3219,12/19/2009,10/12/2018,9527,0,EN,0
3278,0,2052,2/28/2013,10/12/2018,9528,0,EN,1
1645,1,2158,11/10/2012,10/8/2018,9529,0,EN,0
76,0,1102,7/30/2015,8/5/2018,9530,0,EN,0
18437,0,1357,1/19/2015,10/7/2018,9531,0,IT,0
6457,1,1033,12/14/2015,10/12/2018,9532,0,EN,1
2813,1,697,11/12/2016,10/10/2018,9533,0,DE,1
14197,1,657,12/24/2016,10/12/2018,9534,0,EN,1
954,1,1879,6/30/2013,8/22/2018,9535,0,EN,0
1183,0,1041,11/29/2015,10/5/2018,9536,0,EN,0
2329,0,619,1/28/2017,10/9/2018,9537,0,EN,1
576,1,1877,8/10/2013,9/30/2018,9538,0,EN,0
36,0,1717,1/20/2014,10/3/2018,9539,0,EN,0
4457,0,2245,8/19/2012,10/12/2018,9540,0,EN,1
809,0,1683,3/3/2014,10/11/2018,9541,0,EN,0
1516,0,1827,3/20/2013,3/21/2018,9542,1,OTHER,0
3521,0,678,12/1/2016,10/10/2018,9543,0,RU,1
1192428,0,2130,12/12/2012,10/12/2018,9544,0,ES,0
3192,1,2316,6/9/2012,10/12/2018,9545,0,EN,1
291,1,595,2/13/2017,10/1/2018,9546,0,EN,0
7631,1,1800,11/7/2013,10/12/2018,9547,0,EN,0
29207,1,1164,8/5/2015,10/12/2018,9548,0,DE,1
3231,0,1013,1/3/2016,10/12/2018,9549,0,DE,1
1913,1,1717,11/25/2013,8/8/2018,9550,0,EN,0
621,1,1271,4/15/2015,10/7/2018,9551,0,ES,0
45402,0,420,8/12/2017,10/6/2018,9552,0,EN,1
67340,0,1150,8/19/2015,10/12/2018,9553,0,ES,1
11417,1,413,8/24/2017,10/11/2018,9554,0,EN,1
2437,1,2248,8/16/2012,10/12/2018,9555,0,PL,1
5393,1,749,9/11/2016,9/30/2018,9556,0,EN,1
1032,0,792,7/7/2016,9/7/2018,9557,0,EN,0
754,0,2281,3/10/2012,6/8/2018,9558,1,EN,0
5184,0,2085,1/26/2013,10/12/2018,9559,0,FI,1
484,0,1104,10/3/2015,10/11/2018,9560,0,EN,0
51515,1,2607,8/23/2011,10/12/2018,9561,0,EN,1
1239,0,2014,4/7/2013,10/12/2018,9562,0,KO,0
715,0,1371,1/10/2015,10/12/2018,9563,0,ES,0
3328,0,2196,9/30/2012,10/5/2018,9564,0,EN,0
530,1,1759,4/21/2013,2/13/2018,9565,1,EN,0
2185,0,1709,2/2/2014,10/8/2018,9566,0,NO,0
6346,0,1937,5/4/2013,8/23/2018,9567,0,EN,0
1624,0,2199,10/4/2012,10/12/2018,9568,0,EN,1
569,0,2011,4/9/2013,10/11/2018,9569,0,EN,0
1354,0,911,2/10/2014,8/9/2016,9570,1,OTHER,0
28768,0,2644,7/17/2011,10/12/2018,9571,0,ZH,1
637,0,2220,9/7/2012,10/6/2018,9572,0,TR,0
737,1,1838,3/18/2013,3/30/2018,9573,1,EN,0
10772,0,2114,12/28/2012,10/12/2018,9574,0,ES,0
12744,1,240,2/14/2018,10/12/2018,9575,0,EN,1
9436,0,1732,1/13/2014,10/11/2018,9576,0,ES,0
14901,0,2451,1/21/2012,10/7/2018,9577,0,RU,0
22982,0,643,1/7/2017,10/12/2018,9578,0,EN,1
101577,0,1536,7/28/2014,10/11/2018,9579,0,DE,0
4560,0,574,2/12/2017,9/9/2018,9580,0,EN,1
13879,0,1228,6/2/2015,10/12/2018,9581,0,EN,1
3391,1,1779,11/17/2013,10/1/2018,9582,0,DE,0
4878,1,1467,10/3/2014,10/9/2018,9583,0,EN,1
874,1,786,8/17/2016,10/12/2018,9584,0,EN,1
1431,0,1610,12/13/2013,5/11/2018,9585,1,EN,0
673,1,1756,12/9/2013,9/30/2018,9586,0,EN,0
796,1,1480,5/16/2014,6/4/2018,9587,1,EN,0
948,1,1764,12/11/2013,10/10/2018,9588,0,EN,0
525,1,477,6/22/2017,10/12/2018,9589,0,EN,0
2773,1,1785,11/20/2013,10/10/2018,9590,0,EN,1
1337,0,499,5/25/2017,10/6/2018,9591,0,DE,0
1880183,0,1975,5/16/2013,10/12/2018,9592,0,EN,0
1143,1,658,12/11/2016,9/30/2018,9593,0,EN,0
990,0,2049,3/2/2013,10/11/2018,9594,0,EN,0
274,0,689,11/16/2016,10/6/2018,9595,0,EN,0
2520,0,1662,3/22/2014,10/9/2018,9596,0,EN,0
312,0,723,9/15/2016,9/8/2018,9597,0,EN,0
14055,0,905,4/20/2016,10/12/2018,9598,0,ZH,1
779,1,868,5/14/2016,9/29/2018,9599,0,DE,0
2489,1,596,2/22/2017,10/11/2018,9600,0,EN,1
51847,1,1390,12/22/2014,10/12/2018,9601,0,EN,1
3386,0,1152,8/17/2015,10/12/2018,9602,0,EN,1
72375,0,887,5/8/2016,10/12/2018,9603,0,TH,0
14418,0,1407,12/5/2014,10/12/2018,9604,0,JA,1
1110,0,1552,7/10/2014,10/9/2018,9605,0,IT,0
7373,0,2379,3/22/2012,9/26/2018,9606,0,EN,0
19113,1,1658,3/29/2014,10/12/2018,9607,0,EN,1
5665,1,2430,1/27/2012,9/22/2018,9608,0,EN,0
13406,1,291,12/25/2017,10/12/2018,9609,0,ES,1
1637,1,1983,5/7/2013,10/11/2018,9610,0,EN,1
148,1,749,10/13/2015,10/31/2017,9611,1,EN,0
5726,1,1014,1/1/2016,10/11/2018,9612,0,EN,1
303,0,454,7/1/2017,9/28/2018,9613,0,EN,0
553,1,915,4/7/2016,10/9/2018,9614,0,EN,0
4617,1,896,3/31/2016,9/13/2018,9615,0,ES,1
4434,0,1136,9/2/2015,10/12/2018,9616,0,EN,1
2673,0,1902,7/28/2013,10/12/2018,9617,0,EN,1
11841,0,1284,4/7/2015,10/12/2018,9618,0,EN,1
729,1,2084,12/17/2012,9/1/2018,9619,0,EN,0
24927,1,741,10/1/2016,10/12/2018,9620,0,EN,1
1743,1,577,3/14/2017,10/12/2018,9621,0,EN,1
142,0,1630,11/15/2013,5/3/2018,9622,1,EN,0
2242,0,1980,2/15/2013,7/19/2018,9623,0,EN,0
22052,1,1366,1/15/2015,10/12/2018,9624,0,EN,1
94966,1,883,5/12/2016,10/12/2018,9625,0,TR,1
3250,1,1169,7/3/2015,9/14/2018,9626,0,EN,1
30812,0,2720,3/10/2011,8/20/2018,9627,0,ZH,0
1941,1,264,1/12/2018,10/3/2018,9628,0,DE,0
217873,0,2449,1/28/2012,10/12/2018,9629,0,EN,0
7404,0,569,3/22/2017,10/12/2018,9630,0,FR,1
6384,0,1682,2/23/2014,10/2/2018,9631,0,EN,1
140,0,1710,12/15/2013,8/21/2018,9632,0,EN,0
1611,1,292,12/24/2017,10/12/2018,9633,0,EN,1
1557,1,944,3/7/2016,10/7/2018,9634,0,EN,1
5566,0,2279,7/4/2012,9/30/2018,9635,0,ZH,1
5370,0,2749,4/2/2011,10/11/2018,9636,0,ZH,0
709153,0,1480,9/23/2014,10/12/2018,9637,0,EN,0
6049,1,1128,9/10/2015,10/12/2018,9638,0,EN,1
66188,0,1012,1/4/2016,10/12/2018,9639,0,EN,1
33701,1,1616,5/9/2014,10/11/2018,9640,0,EN,1
2322,1,2277,7/18/2012,10/12/2018,9641,0,EN,0
11121,0,1982,5/8/2013,10/11/2018,9642,0,ES,0
11397,0,2175,10/28/2012,10/12/2018,9643,0,EN,0
1915,0,2132,12/7/2012,10/9/2018,9644,0,EN,1
28671,1,585,3/6/2017,10/12/2018,9645,0,EN,1
8840,1,1240,5/21/2015,10/12/2018,9646,0,EN,1
6644,1,1973,5/14/2013,10/8/2018,9647,0,EN,1
65523,0,1602,5/24/2014,10/12/2018,9648,0,EN,0
3447,0,1373,1/4/2015,10/8/2018,9649,0,EN,1
1563,1,1236,5/25/2015,10/12/2018,9650,0,EN,0
8472,0,743,9/29/2016,10/12/2018,9651,0,PT,1
201,0,1119,9/1/2015,9/24/2018,9652,0,EN,0
3507,1,2045,2/3/2013,9/10/2018,9653,0,DE,0
423,1,237,2/17/2018,10/12/2018,9654,0,EN,0
9845,0,2226,9/5/2012,10/10/2018,9655,0,EN,1
4799,0,3591,11/1/2008,9/1/2018,9656,0,EN,0
12342,0,1284,4/6/2015,10/11/2018,9657,0,FR,1
287,0,1852,8/28/2013,9/23/2018,9658,0,EN,0
15209,0,1462,10/4/2014,10/5/2018,9659,0,EN,1
58471,1,2543,10/26/2011,10/12/2018,9660,0,EN,1
1942,1,1038,12/3/2015,10/6/2018,9661,0,DE,0
7345,1,597,2/22/2017,10/12/2018,9662,0,EN,1
863,1,224,2/28/2018,10/10/2018,9663,0,EN,0
5495,0,321,11/25/2017,10/12/2018,9664,0,IT,1
370562,0,3138,3/10/2010,10/12/2018,9665,0,EN,0
45686,0,1939,6/11/2013,10/2/2018,9666,0,EN,0
12610,1,2645,7/16/2011,10/12/2018,9667,0,EN,1
631839,0,3388,7/3/2009,10/12/2018,9668,0,ZH,0
2153,1,2150,9/27/2012,8/17/2018,9669,0,EN,0
3321,1,1557,7/7/2014,10/11/2018,9670,0,EN,1
26385,1,1822,10/16/2013,10/12/2018,9671,0,EN,1
58467,1,1037,12/9/2015,10/11/2018,9672,0,RU,1
25085,0,815,7/19/2016,10/12/2018,9673,0,RU,1
12835,0,2167,11/4/2012,10/11/2018,9674,0,EN,1
55639,0,1461,10/12/2014,10/12/2018,9675,0,ZH,1
3127,1,976,2/9/2016,10/12/2018,9676,0,EN,1
882,1,1733,11/27/2013,8/26/2018,9677,0,EN,0
35061,0,1955,5/8/2013,9/14/2018,9678,0,RU,0
25197,0,3052,6/4/2010,10/12/2018,9679,0,EN,1
50817,1,1481,9/22/2014,10/12/2018,9680,0,DE,1
242938,1,2083,1/28/2013,10/12/2018,9681,0,EN,0
6424,1,1399,12/13/2014,10/12/2018,9682,0,EN,1
25334,0,1092,10/16/2015,10/12/2018,9683,0,EN,1
2865,0,2664,6/25/2011,10/10/2018,9684,0,EN,0
3176,1,356,10/21/2017,10/12/2018,9685,0,EN,1
2400,1,926,3/16/2016,9/28/2018,9686,0,NO,0
27072,1,1504,8/28/2014,10/10/2018,9687,0,EN,1
1642,0,1459,10/14/2014,10/12/2018,9688,0,IT,0
276,0,780,8/17/2016,10/6/2018,9689,0,PT,0
1468,1,1930,6/20/2013,10/2/2018,9690,0,EN,0
11297,0,1010,1/5/2016,10/11/2018,9691,0,EN,0
245,1,1977,4/21/2013,9/19/2018,9692,0,EN,0
4314196,0,2737,4/15/2011,10/12/2018,9693,0,EN,0
472,0,1698,1/25/2014,9/19/2018,9694,0,JA,0
667,1,285,12/30/2017,10/11/2018,9695,0,EN,0
3183,0,1994,2/2/2013,7/20/2018,9696,0,EN,0
44411,1,1754,12/23/2013,10/12/2018,9697,0,DE,1
10437,0,1575,6/15/2014,10/7/2018,9698,0,EN,1
116,0,216,3/5/2016,10/7/2016,9699,1,EN,0
215,0,1420,9/19/2014,8/9/2018,9700,0,FR,0
70447,1,987,1/29/2016,10/12/2018,9701,0,DE,1
551,0,1358,1/12/2015,10/1/2018,9702,0,EN,0
19435,0,1002,1/8/2016,10/6/2018,9703,0,OTHER,0
17872,1,2646,6/28/2011,9/25/2018,9704,0,EN,1
792374,1,2681,6/10/2011,10/12/2018,9705,0,EN,0
1133,0,1019,12/23/2015,10/7/2018,9706,0,FR,0
6234,1,2170,11/1/2012,10/11/2018,9707,0,EN,0
2316,0,1255,5/6/2015,10/12/2018,9708,0,EN,0
208894,0,956,2/29/2016,10/12/2018,9709,0,EN,0
9594,1,584,3/7/2017,10/12/2018,9710,0,EN,1
6893,0,1800,11/7/2013,10/12/2018,9711,0,EN,1
17,0,161,2/17/2018,7/28/2018,9712,0,EN,0
16497,0,763,9/9/2016,10/12/2018,9713,0,TR,1
15414,1,2301,6/15/2012,10/3/2018,9714,0,EN,0
13047,0,900,4/25/2016,10/12/2018,9715,0,RU,0
1099,1,700,11/11/2016,10/12/2018,9716,0,FR,0
2203,1,449,6/24/2017,9/16/2018,9717,0,RU,0
968,0,1324,2/24/2015,10/10/2018,9718,0,EN,1
1186,1,998,1/14/2016,10/8/2018,9719,0,EN,0
1960,0,1666,3/19/2014,10/10/2018,9720,0,EN,1
399,0,1781,7/1/2013,5/17/2018,9721,1,IT,0
17929,0,1895,7/23/2013,9/30/2018,9722,0,PT,1
1916,1,2556,10/4/2011,10/3/2018,9723,0,EN,0
4878,0,1648,4/8/2014,10/12/2018,9724,0,JA,0
1180,0,173,4/5/2018,9/25/2018,9725,0,EN,1
21947,0,1633,4/23/2014,10/12/2018,9726,0,PT,1
475,0,1503,8/20/2014,10/1/2018,9727,0,OTHER,0
63916,0,1326,2/24/2015,10/12/2018,9728,0,EN,1
3840,1,1160,7/30/2015,10/2/2018,9729,0,EN,0
15769,1,2559,10/9/2011,10/11/2018,9730,0,EN,1
3660,0,3092,4/23/2010,10/10/2018,9731,0,EN,1
29959,0,2427,1/30/2012,9/22/2018,9732,0,RU,0
1702,1,1635,4/21/2014,10/12/2018,9733,0,EN,0
4214,0,917,4/6/2016,10/10/2018,9734,0,DE,1
358,0,1491,8/26/2014,9/25/2018,9735,0,EN,0
16394,1,2041,3/11/2013,10/12/2018,9736,0,EN,1
2735,0,1582,5/27/2014,9/25/2018,9737,0,ES,0
327,0,704,11/4/2016,10/9/2018,9738,0,EN,0
22405,1,1330,2/19/2015,10/11/2018,9739,0,EN,1
3923,1,2419,12/31/2011,8/15/2018,9740,0,EN,0
860,0,1225,6/5/2015,10/12/2018,9741,0,EN,0
5057,0,1206,6/24/2015,10/12/2018,9742,0,EN,1
932345,1,3186,1/15/2010,10/6/2018,9743,0,EN,0
